Name,PD Notation,Alexander,Jones,Conway,Kauffman,HOMFLY
10_60,[[2;15;3;16];[4;8;5;7];[6;11;7;12];[8;14;9;13];[10;17;11;18];[12;5;13;6];[14;20;15;19];[16;1;17;2];[18;9;19;10];[20;4;1;3]],1-7*t+20*t^2-29*t^3+20*t^4-7*t^5+t^6,t^(-6)-3*t^(-5)+ 6*t^(-4)-10*t^(-3)+ 13*t^(-2)-14*t^(-1)+ 14-11*t+ 8*t^2-4*t^3+ t^4,1-z^2+z^4-z^6,(-a^(-2)-2-4*a^2-3*a^4-a^6)*z^(0)+(-2*a^(-1)-6*a-7*a^3-3*a^5)*z^(1)+(4*a^(-2)+14+18*a^2+11*a^4+3*a^6)*z^(2)+(-2*a^(-3)+5*a^(-1)+25*a+27*a^3+9*a^5)*z^(3)+(a^(-4)-9*a^(-2)-22-17*a^2-8*a^4-3*a^6)*z^(4)+(4*a^(-3)-11*a^(-1)-38*a-32*a^3-9*a^5)*z^(5)+(8*a^(-2)+5-7*a^2-3*a^4+a^6)*z^(6)+(9*a^(-1)+16*a+10*a^3+3*a^5)*z^(7)+(5+8*a^2+3*a^4)*z^(8)+(a+a^3)*z^(9),(v^(-6)-3*v^(-4)+4*v^(-2)-2+v^2)+(-3*v^(-4)+6*v^(-2)-5+v^2)*z^2+(3*v^(-2)-3+v^2)*z^4-z^6
10_61,[[1;9;2;8];[3;16;4;17];[5;14;6;15];[7;1;8;20];[9;3;10;2];[11;19;12;18];[13;6;14;7];[15;4;16;5];[17;11;18;10];[19;13;20;12]],2-5*t+6*t^2-7*t^3+6*t^4-5*t^5+2*t^6,t^(-2)-t^(-1)+ 3-4*t+ 4*t^2-5*t^3+ 5*t^4-4*t^5+ 3*t^6-2*t^7+ t^8,1-4*z^2-7*z^4-2*z^6,(-a^(-6)+a^(-4)+5*a^(-2)+4)*z^(0)+(-6*a^(-5)-8*a^(-3)-2*a^(-1))*z^(1)+(a^(-10)-2*a^(-8)+6*a^(-6)+a^(-4)-24*a^(-2)-16)*z^(2)+(2*a^(-9)-6*a^(-7)+17*a^(-5)+26*a^(-3)+a^(-1))*z^(3)+(3*a^(-8)-13*a^(-6)+5*a^(-4)+38*a^(-2)+17)*z^(4)+(4*a^(-7)-18*a^(-5)-16*a^(-3)+6*a^(-1))*z^(5)+(5*a^(-6)-10*a^(-4)-22*a^(-2)-7)*z^(6)+(5*a^(-5)-5*a^(-1))*z^(7)+(3*a^(-4)+4*a^(-2)+1)*z^(8)+(a^(-3)+a^(-1))*z^(9),(4-5*v^2+v^4+v^6)+(4-8*v^2-3*v^4+3*v^6)*z^2+(1-5*v^2-4*v^4+v^6)*z^4+(-v^2-v^4)*z^6
10_62,[[2;11;3;12];[4;18;5;17];[6;13;7;14];[8;19;9;20];[10;1;11;2];[12;5;13;6];[14;7;15;8];[16;4;17;3];[18;16;19;15];[20;9;1;10]],1-3*t+6*t^2-8*t^3+9*t^4-8*t^5+6*t^6-3*t^7+t^8,-t^(-9)+ 2*t^(-8)-4*t^(-7)+ 6*t^(-6)-7*t^(-5)+ 7*t^(-4)-6*t^(-3)+ 6*t^(-2)-3*t^(-1)+ 2-t,1+5*z^2+8*z^4+5*z^6+z^8,(2*a^2+7*a^4+4*a^6)*z^(0)+(-2*a-5*a^3-6*a^5-a^7+a^9-a^11)*z^(1)+(-10*a^2-23*a^4-8*a^6+4*a^8-a^10)*z^(2)+(7*a+15*a^3+16*a^5+5*a^7-2*a^9+a^11)*z^(3)+(16*a^2+30*a^4+6*a^6-6*a^8+2*a^10)*z^(4)+(-5*a-9*a^3-15*a^5-8*a^7+3*a^9)*z^(5)+(-10*a^2-21*a^4-7*a^6+4*a^8)*z^(6)+(a-a^3+2*a^5+4*a^7)*z^(7)+(2*a^2+5*a^4+3*a^6)*z^(8)+(a^3+a^5)*z^(9),(-4*v^(-6)+7*v^(-4)-2*v^(-2))+(-8*v^(-6)+20*v^(-4)-7*v^(-2))*z^2+(-5*v^(-6)+18*v^(-4)-5*v^(-2))*z^4+(-v^(-6)+7*v^(-4)-v^(-2))*z^6+(v^(-4))*z^8
10_63,[[1;9;2;8];[3;19;4;18];[5;17;6;16];[7;11;8;10];[9;3;10;2];[11;15;12;14];[13;1;14;20];[15;7;16;6];[17;5;18;4];[19;13;20;12]],5-14*t+19*t^2-14*t^3+5*t^4,t^2-2*t^3+ 5*t^4-7*t^5+ 9*t^6-9*t^7+ 9*t^8-7*t^9+ 4*t^10-3*t^11+ t^12,1+6*z^2+5*z^4,(a^(-12)+4*a^(-10)+3*a^(-8)+a^(-4))*z^(0)+(-2*a^(-13)-10*a^(-11)-8*a^(-9))*z^(1)+(a^(-14)-2*a^(-12)-16*a^(-10)-10*a^(-8)+a^(-6)-2*a^(-4))*z^(2)+(10*a^(-13)+28*a^(-11)+20*a^(-9)-2*a^(-5))*z^(3)+(-3*a^(-14)+6*a^(-12)+24*a^(-10)+11*a^(-8)-3*a^(-6)+a^(-4))*z^(4)+(-11*a^(-13)-23*a^(-11)-16*a^(-9)-2*a^(-7)+2*a^(-5))*z^(5)+(a^(-14)-9*a^(-12)-19*a^(-10)-6*a^(-8)+3*a^(-6))*z^(6)+(3*a^(-13)+4*a^(-11)+4*a^(-9)+3*a^(-7))*z^(7)+(3*a^(-12)+6*a^(-10)+3*a^(-8))*z^(8)+(a^(-11)+a^(-9))*z^(9),(v^4+3*v^8-4*v^10+v^12)+(2*v^4+3*v^6+4*v^8-3*v^10)*z^2+(v^4+2*v^6+2*v^8)*z^4
10_64,[[2;11;3;12];[4;18;5;17];[6;14;7;13];[8;16;9;15];[10;1;11;2];[12;19;13;20];[14;8;15;7];[16;4;17;3];[18;6;19;5];[20;9;1;10]],1-3*t+6*t^2-10*t^3+11*t^4-10*t^5+6*t^6-3*t^7+t^8,t^(-3)-2*t^(-2)+ 4*t^(-1)-6+ 8*t-8*t^2+ 8*t^3-7*t^4+ 4*t^5-2*t^6+ t^7,1-3*z^2-8*z^4-5*z^6-z^8,(3*a^(-4)+6*a^(-2)+4)*z^(0)+(-4*a^(-5)-6*a^(-3)-3*a^(-1)-a)*z^(1)+(-2*a^(-8)+3*a^(-6)-8*a^(-4)-26*a^(-2)-9+4*a^2)*z^(2)+(-3*a^(-7)+15*a^(-5)+16*a^(-3)+4*a^(-1)+6*a)*z^(3)+(a^(-8)-5*a^(-6)+13*a^(-4)+30*a^(-2)+7-4*a^2)*z^(4)+(2*a^(-7)-11*a^(-5)-11*a^(-3)-5*a^(-1)-7*a)*z^(5)+(3*a^(-6)-8*a^(-4)-18*a^(-2)-6+a^2)*z^(6)+(4*a^(-5)+2*a^(-3)+2*a)*z^(7)+(3*a^(-4)+5*a^(-2)+2)*z^(8)+(a^(-3)+a^(-1))*z^(9),(4-6*v^2+3*v^4)+(8-19*v^2+8*v^4)*z^2+(5-18*v^2+5*v^4)*z^4+(1-7*v^2+v^4)*z^6-v^2*z^8
10_65,[[1;9;2;8];[3;16;4;17];[5;14;6;15];[7;11;8;10];[9;3;10;2];[11;18;12;19];[13;20;14;1];[15;4;16;5];[17;6;18;7];[19;12;20;13]],2-7*t+14*t^2-17*t^3+14*t^4-7*t^5+2*t^6,-t^(-8)+ 2*t^(-7)-5*t^(-6)+ 8*t^(-5)-9*t^(-4)+ 11*t^(-3)-10*t^(-2)+ 8*t^(-1)-5+ 3*t-t^2,1+4*z^2+5*z^4+2*z^6,(a^2+5*a^4+3*a^6)*z^(0)+(-2*a-6*a^3-8*a^5-2*a^7+2*a^9)*z^(1)+(3-a^2-17*a^4-12*a^6+a^8)*z^(2)+(-2*a^(-1)+6*a+20*a^3+19*a^5+4*a^7-3*a^9)*z^(3)+(-7+a^2+24*a^4+12*a^6-4*a^8)*z^(4)+(a^(-1)-9*a-17*a^3-14*a^5-6*a^7+a^9)*z^(5)+(3-4*a^2-16*a^4-7*a^6+2*a^8)*z^(6)+(4*a+5*a^3+4*a^5+3*a^7)*z^(7)+(3*a^2+6*a^4+3*a^6)*z^(8)+(a^3+a^5)*z^(9),(-3*v^(-6)+5*v^(-4)-v^(-2))+(-3*v^(-6)+7*v^(-4)+2*v^(-2)-2)*z^2+(-v^(-6)+4*v^(-4)+3*v^(-2)-1)*z^4+(v^(-4)+v^(-2))*z^6
10_66,[[1;11;2;10];[3;13;4;12];[5;19;6;18];[7;15;8;14];[9;5;10;4];[11;3;12;2];[13;17;14;16];[15;9;16;8];[17;1;18;20];[19;7;20;6]],3-9*t+16*t^2-19*t^3+16*t^4-9*t^5+3*t^6,t^3-2*t^4+ 6*t^5-8*t^6+ 11*t^7-13*t^8+ 12*t^9-10*t^10+ 7*t^11-4*t^12+ t^13,1+7*z^2+9*z^4+3*z^6,(a^(-12)+4*a^(-10)+2*a^(-8)-2*a^(-6))*z^(0)+(-6*a^(-11)-5*a^(-9)+a^(-7))*z^(1)+(2*a^(-14)+5*a^(-12)-8*a^(-10)-6*a^(-8)+5*a^(-6))*z^(2)+(-3*a^(-15)+a^(-13)+22*a^(-11)+20*a^(-9)+2*a^(-7))*z^(3)+(a^(-16)-8*a^(-14)-13*a^(-12)+8*a^(-10)+8*a^(-8)-4*a^(-6))*z^(4)+(4*a^(-15)-7*a^(-13)-28*a^(-11)-22*a^(-9)-5*a^(-7))*z^(5)+(7*a^(-14)+3*a^(-12)-13*a^(-10)-8*a^(-8)+a^(-6))*z^(6)+(7*a^(-13)+11*a^(-11)+6*a^(-9)+2*a^(-7))*z^(7)+(4*a^(-12)+7*a^(-10)+3*a^(-8))*z^(8)+(a^(-11)+a^(-9))*z^(9),(2*v^6+2*v^8-4*v^10+v^12)+(5*v^6+9*v^8-8*v^10+v^12)*z^2+(4*v^6+8*v^8-3*v^10)*z^4+(v^6+2*v^8)*z^6
10_67,[[1;14;2;15];[3;19;4;18];[5;17;6;16];[7;11;8;10];[9;1;10;20];[11;7;12;6];[13;2;14;3];[15;13;16;12];[17;5;18;4];[19;9;20;8]],4-16*t+23*t^2-16*t^3+4*t^4,t^(-1)-2+ 5*t-8*t^2+ 10*t^3-10*t^4+ 10*t^5-8*t^6+ 5*t^7-3*t^8+ t^9,1-4*z^4,(1)*z^(0)+(-2*a^(-9)-6*a^(-7)-6*a^(-5)-2*a^(-3))*z^(1)+(2*a^(-10)-2*a^(-6)+2*a^(-4)-2)*z^(2)+(9*a^(-9)+19*a^(-7)+19*a^(-5)+7*a^(-3)-2*a^(-1))*z^(3)+(-3*a^(-10)+2*a^(-8)+7*a^(-6)-a^(-4)-2*a^(-2)+1)*z^(4)+(-10*a^(-9)-21*a^(-7)-19*a^(-5)-6*a^(-3)+2*a^(-1))*z^(5)+(a^(-10)-7*a^(-8)-13*a^(-6)-2*a^(-4)+3*a^(-2))*z^(6)+(3*a^(-9)+5*a^(-7)+6*a^(-5)+4*a^(-3))*z^(7)+(3*a^(-8)+6*a^(-6)+3*a^(-4))*z^(8)+(a^(-7)+a^(-5))*z^(9),1+(1-2*v^4+v^8)*z^2+(-v^2-2*v^4-v^6)*z^4
10_68,[[1;11;2;10];[3;16;4;17];[5;14;6;15];[7;18;8;19];[9;13;10;12];[11;3;12;2];[13;20;14;1];[15;4;16;5];[17;8;18;9];[19;6;20;7]],4-14*t+21*t^2-14*t^3+4*t^4,-t^(-7)+ 2*t^(-6)-4*t^(-5)+ 7*t^(-4)-8*t^(-3)+ 9*t^(-2)-9*t^(-1)+ 8-5*t+ 3*t^2-t^3,1+2*z^2+4*z^4,(-a^2+a^4+a^6)*z^(0)+(-2*a-6*a^3-8*a^5-4*a^7)*z^(1)+(-a^(-2)+4+7*a^2-5*a^4-7*a^6)*z^(2)+(a^(-3)-3*a^(-1)+8*a+27*a^3+23*a^5+8*a^7)*z^(3)+(3*a^(-2)-10-9*a^2+17*a^4+13*a^6)*z^(4)+(5*a^(-1)-14*a-30*a^3-16*a^5-5*a^7)*z^(5)+(7-4*a^2-20*a^4-9*a^6)*z^(6)+(7*a+7*a^3+a^5+a^7)*z^(7)+(4*a^2+6*a^4+2*a^6)*z^(8)+(a^3+a^5)*z^(9),(-v^(-6)+v^(-4)+v^(-2))+(-v^(-6)+v^(-4)+3*v^(-2)-v^2)*z^2+(v^(-4)+2*v^(-2)+1)*z^4
10_69,[[2;13;3;14];[4;17;5;18];[6;2;7;1];[8;19;9;20];[10;7;11;8];[12;3;13;4];[14;12;15;11];[16;5;17;6];[18;16;19;15];[20;9;1;10]],1-7*t+21*t^2-29*t^3+21*t^4-7*t^5+t^6,-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 11*t^(-5)-13*t^(-4)+ 15*t^(-3)-14*t^(-2)+ 11*t^(-1)-7+ 4*t-t^2,1+2*z^2-z^4+z^6,(-2*a^2-2*a^4-2*a^6-a^8)*z^(0)+(-a-4*a^3-6*a^5-2*a^7+a^9)*z^(1)+(3+11*a^2+12*a^4+7*a^6+3*a^8)*z^(2)+(-a^(-1)+5*a+22*a^3+23*a^5+5*a^7-2*a^9)*z^(3)+(-7-17*a^2-14*a^4-9*a^6-5*a^8)*z^(4)+(a^(-1)-10*a-32*a^3-30*a^5-8*a^7+a^9)*z^(5)+(4+3*a^2-4*a^4+3*a^8)*z^(6)+(6*a+14*a^3+13*a^5+5*a^7)*z^(7)+(4*a^2+8*a^4+4*a^6)*z^(8)+(a^3+a^5)*z^(9),(-v^(-8)+2*v^(-6)-2*v^(-4)+2*v^(-2))+(3*v^(-6)-5*v^(-4)+5*v^(-2)-1)*z^2+(-3*v^(-4)+3*v^(-2)-1)*z^4+(v^(-2))*z^6
10_70,[[2;15;3;16];[4;11;5;12];[6;13;7;14];[8;20;9;19];[10;7;11;8];[12;5;13;6];[14;18;15;17];[16;1;17;2];[18;10;19;9];[20;4;1;3]],1-7*t+16*t^2-19*t^3+16*t^4-7*t^5+t^6,t^(-7)-3*t^(-6)+ 6*t^(-5)-9*t^(-4)+ 11*t^(-3)-11*t^(-2)+ 10*t^(-1)-8+ 5*t-2*t^2+ t^3,1-3*z^2-z^4+z^6,(-2*a^(-2)-3-3*a^2-2*a^4-a^6)*z^(0)+(-a^(-1)+a^3+a^5+a^7)*z^(1)+(5*a^(-2)+10+9*a^2+9*a^4+4*a^6-a^8)*z^(2)+(5*a^(-1)+4*a+2*a^3-3*a^7)*z^(3)+(-4*a^(-2)-7-8*a^2-12*a^4-6*a^6+a^8)*z^(4)+(-6*a^(-1)-10*a-11*a^3-4*a^5+3*a^7)*z^(5)+(a^(-2)-2-5*a^2+3*a^4+5*a^6)*z^(6)+(2*a^(-1)+3*a+6*a^3+5*a^5)*z^(7)+(2+5*a^2+3*a^4)*z^(8)+(a+a^3)*z^(9),(v^(-6)-2*v^(-4)+3*v^(-2)-3+2*v^2)+(v^(-6)-4*v^(-4)+4*v^(-2)-5+v^2)*z^2+(-2*v^(-4)+3*v^(-2)-2)*z^4+(v^(-2))*z^6
10_71,[[1;4;2;5];[3;8;4;9];[11;15;12;14];[5;13;6;12];[13;7;14;6];[9;19;10;18];[15;20;16;1];[19;16;20;17];[17;11;18;10];[7;2;8;3]],1-7*t+18*t^2-25*t^3+18*t^4-7*t^5+t^6,-t^(-5)+ 3*t^(-4)-6*t^(-3)+ 10*t^(-2)-12*t^(-1)+ 13-12*t+ 10*t^2-6*t^3+ 3*t^4-t^5,1+z^2+z^4-z^6,(-a^(-4)-3*a^(-2)-3-3*a^2-a^4)*z^(0)+(a^(-5)+a^(-3)-a^(-1)-a+a^3+a^5)*z^(1)+(4*a^(-4)+10*a^(-2)+12+10*a^2+4*a^4)*z^(2)+(-2*a^(-5)+7*a^(-1)+7*a-2*a^5)*z^(3)+(-6*a^(-4)-12*a^(-2)-12-12*a^2-6*a^4)*z^(4)+(a^(-5)-5*a^(-3)-15*a^(-1)-15*a-5*a^3+a^5)*z^(5)+(3*a^(-4)+2*a^(-2)-2+2*a^2+3*a^4)*z^(6)+(4*a^(-3)+8*a^(-1)+8*a+4*a^3)*z^(7)+(3*a^(-2)+6+3*a^2)*z^(8)+(a^(-1)+a)*z^(9),(-v^(-4)+3*v^(-2)-3+3*v^2-v^4)+(-v^(-4)+4*v^(-2)-5+4*v^2-v^4)*z^2+(2*v^(-2)-3+2*v^2)*z^4-z^6
10_72,[[2;15;3;16];[4;12;5;11];[6;14;7;13];[8;18;9;17];[10;8;11;7];[12;6;13;5];[14;20;15;19];[16;1;17;2];[18;10;19;9];[20;4;1;3]],2-9*t+16*t^2-19*t^3+16*t^4-9*t^5+2*t^6,1-2*t+ 5*t^2-8*t^3+ 11*t^4-12*t^5+ 12*t^6-10*t^7+ 7*t^8-4*t^9+ t^10,1+2*z^2-3*z^4-2*z^6,(-a^(-8)-2*a^(-6)-2*a^(-4)-2*a^(-2))*z^(0)+(a^(-9)-a^(-7)-3*a^(-5)-a^(-3))*z^(1)+(2*a^(-10)+6*a^(-8)+7*a^(-6)+8*a^(-4)+5*a^(-2))*z^(2)+(-3*a^(-11)+9*a^(-7)+11*a^(-5)+5*a^(-3))*z^(3)+(a^(-12)-8*a^(-10)-11*a^(-8)-4*a^(-6)-6*a^(-4)-4*a^(-2))*z^(4)+(4*a^(-11)-7*a^(-9)-19*a^(-7)-14*a^(-5)-6*a^(-3))*z^(5)+(7*a^(-10)+2*a^(-8)-8*a^(-6)-2*a^(-4)+a^(-2))*z^(6)+(7*a^(-9)+9*a^(-7)+4*a^(-5)+2*a^(-3))*z^(7)+(4*a^(-8)+6*a^(-6)+2*a^(-4))*z^(8)+(a^(-7)+a^(-5))*z^(9),(2*v^2-2*v^4+2*v^6-v^8)+(3*v^2-3*v^4+v^6+v^8)*z^2+(v^2-3*v^4-2*v^6+v^8)*z^4+(-v^4-v^6)*z^6
10_73,[[2;15;3;16];[4;7;5;8];[6;13;7;14];[8;12;9;11];[10;17;11;18];[12;5;13;6];[14;20;15;19];[16;1;17;2];[18;9;19;10];[20;4;1;3]],1-7*t+20*t^2-27*t^3+20*t^4-7*t^5+t^6,-t^(-8)+ 3*t^(-7)-6*t^(-6)+ 10*t^(-5)-13*t^(-4)+ 14*t^(-3)-13*t^(-2)+ 11*t^(-1)-7+ 4*t-t^2,1+z^2-z^4+z^6,(-3*a^2-4*a^4-3*a^6-a^8)*z^(0)+(-a-3*a^3-3*a^5+a^9)*z^(1)+(3+12*a^2+17*a^4+12*a^6+4*a^8)*z^(2)+(-a^(-1)+4*a+16*a^3+14*a^5+a^7-2*a^9)*z^(3)+(-7-16*a^2-17*a^4-14*a^6-6*a^8)*z^(4)+(a^(-1)-10*a-26*a^3-21*a^5-5*a^7+a^9)*z^(5)+(4+2*a^2-2*a^4+3*a^6+3*a^8)*z^(6)+(6*a+12*a^3+10*a^5+4*a^7)*z^(7)+(4*a^2+7*a^4+3*a^6)*z^(8)+(a^3+a^5)*z^(9),(-v^(-8)+3*v^(-6)-4*v^(-4)+3*v^(-2))+(3*v^(-6)-6*v^(-4)+5*v^(-2)-1)*z^2+(-3*v^(-4)+3*v^(-2)-1)*z^4+(v^(-2))*z^6
10_74,[[1;12;2;13];[3;15;4;14];[5;17;6;16];[7;1;8;20];[9;19;10;18];[11;2;12;3];[13;11;14;10];[15;7;16;6];[17;5;18;4];[19;9;20;8]],4-16*t+23*t^2-16*t^3+4*t^4,t^(-1)-3+ 6*t-8*t^2+ 11*t^3-10*t^4+ 9*t^5-8*t^6+ 4*t^7-2*t^8+ t^9,1-4*z^4,(a^(-8)+2*a^(-6)-2*a^(-2))*z^(0)+(-4*a^(-9)-8*a^(-7)-4*a^(-5))*z^(1)+(4*a^(-10)+a^(-8)-a^(-6)+8*a^(-4)+5*a^(-2)-1)*z^(2)+(8*a^(-9)+11*a^(-7)+9*a^(-5)+3*a^(-3)-3*a^(-1))*z^(3)+(-4*a^(-10)+3*a^(-6)-9*a^(-4)-7*a^(-2)+1)*z^(4)+(-7*a^(-9)-10*a^(-7)-12*a^(-5)-6*a^(-3)+3*a^(-1))*z^(5)+(a^(-10)-4*a^(-8)-9*a^(-6)+a^(-4)+5*a^(-2))*z^(6)+(2*a^(-9)+2*a^(-7)+5*a^(-5)+5*a^(-3))*z^(7)+(2*a^(-8)+5*a^(-6)+3*a^(-4))*z^(8)+(a^(-7)+a^(-5))*z^(9),(2*v^2-2*v^6+v^8)+(1+v^2-2*v^4-v^6+v^8)*z^2+(-v^2-2*v^4-v^6)*z^4
10_75,[[1;14;2;15];[3;17;4;16];[5;18;6;19];[7;5;8;4];[9;20;10;1];[11;9;12;8];[13;2;14;3];[15;13;16;12];[17;6;18;7];[19;10;20;11]],1-7*t+19*t^2-27*t^3+19*t^4-7*t^5+t^6,t^(-6)-3*t^(-5)+ 6*t^(-4)-10*t^(-3)+ 12*t^(-2)-13*t^(-1)+ 14-10*t+ 7*t^2-4*t^3+ t^4,1+z^4-z^6,(-3*a^2-3*a^4-a^6)*z^(0)+(-a^(-1)-5*a-7*a^3-3*a^5)*z^(1)+(4*a^(-2)+15+20*a^2+12*a^4+3*a^6)*z^(2)+(-3*a^(-3)-a^(-1)+17*a+24*a^3+9*a^5)*z^(3)+(a^(-4)-8*a^(-2)-24-21*a^2-9*a^4-3*a^6)*z^(4)+(4*a^(-3)-5*a^(-1)-29*a-29*a^3-9*a^5)*z^(5)+(7*a^(-2)+7-4*a^2-3*a^4+a^6)*z^(6)+(7*a^(-1)+13*a+9*a^3+3*a^5)*z^(7)+(4+7*a^2+3*a^4)*z^(8)+(a+a^3)*z^(9),(v^(-6)-3*v^(-4)+3*v^(-2))+(-3*v^(-4)+6*v^(-2)-4+v^2)*z^2+(3*v^(-2)-3+v^2)*z^4-z^6
10_76,[[2;11;3;12];[4;18;5;17];[6;20;7;19];[8;14;9;13];[10;16;11;15];[12;1;13;2];[14;10;15;9];[16;8;17;7];[18;6;19;5];[20;4;1;3]],2-7*t+12*t^2-15*t^3+12*t^4-7*t^5+2*t^6,1-t+ 4*t^2-6*t^3+ 8*t^4-10*t^5+ 9*t^6-8*t^7+ 6*t^8-3*t^9+ t^10,1-2*z^2-5*z^4-2*z^6,(a^(-8)-4*a^(-4)-4*a^(-2))*z^(0)+(-2*a^(-9)+2*a^(-7)+8*a^(-5)+4*a^(-3))*z^(1)+(-a^(-12)+3*a^(-10)-4*a^(-8)-7*a^(-6)+9*a^(-4)+8*a^(-2))*z^(2)+(-3*a^(-11)+7*a^(-9)-3*a^(-7)-15*a^(-5)-2*a^(-3))*z^(3)+(a^(-12)-7*a^(-10)+4*a^(-8)+10*a^(-6)-7*a^(-4)-5*a^(-2))*z^(4)+(3*a^(-11)-8*a^(-9)-2*a^(-7)+7*a^(-5)-2*a^(-3))*z^(5)+(5*a^(-10)-3*a^(-8)-9*a^(-6)+a^(-2))*z^(6)+(5*a^(-9)+2*a^(-7)-2*a^(-5)+a^(-3))*z^(7)+(3*a^(-8)+4*a^(-6)+a^(-4))*z^(8)+(a^(-7)+a^(-5))*z^(9),(4*v^2-4*v^4+v^8)+(4*v^2-6*v^4-2*v^6+2*v^8)*z^2+(v^2-4*v^4-3*v^6+v^8)*z^4+(-v^4-v^6)*z^6
10_77,[[1;7;2;6];[3;14;4;15];[5;9;6;8];[7;3;8;2];[9;18;10;19];[11;20;12;1];[13;16;14;17];[15;4;16;5];[17;12;18;13];[19;10;20;11]],2-7*t+14*t^2-17*t^3+14*t^4-7*t^5+2*t^6,-t^(-8)+ 3*t^(-7)-6*t^(-6)+ 8*t^(-5)-10*t^(-4)+ 11*t^(-3)-9*t^(-2)+ 8*t^(-1)-4+ 2*t-t^2,1+4*z^2+5*z^4+2*z^6,(-2-5*a^2-a^4+a^6)*z^(0)+(2*a^(-1)+4*a+3*a^3-a^5-a^7+a^9)*z^(1)+(4+7*a^2-a^4-2*a^6+2*a^8)*z^(2)+(-3*a^(-1)-5*a+6*a^5+2*a^7-2*a^9)*z^(3)+(-5-3*a^2+8*a^4-6*a^8)*z^(4)+(a^(-1)-a-3*a^3-9*a^5-7*a^7+a^9)*z^(5)+(2-a^2-9*a^4-3*a^6+3*a^8)*z^(6)+(2*a+2*a^3+4*a^5+4*a^7)*z^(7)+(2*a^2+5*a^4+3*a^6)*z^(8)+(a^3+a^5)*z^(9),(-v^(-6)-v^(-4)+5*v^(-2)-2)+(-2*v^(-6)+2*v^(-4)+7*v^(-2)-3)*z^2+(-v^(-6)+3*v^(-4)+4*v^(-2)-1)*z^4+(v^(-4)+v^(-2))*z^6
10_78,[[1;7;2;6];[3;17;4;16];[5;9;6;8];[7;3;8;2];[9;13;10;12];[11;1;12;20];[13;18;14;19];[15;5;16;4];[17;14;18;15];[19;11;20;10]],1-7*t+16*t^2-21*t^3+16*t^4-7*t^5+t^6,1-3*t+ 6*t^2-8*t^3+ 11*t^4-11*t^5+ 11*t^6-9*t^7+ 5*t^8-3*t^9+ t^10,1+3*z^2+z^4-z^6,(-a^(-10)-4*a^(-8)-4*a^(-6)-a^(-4)-a^(-2))*z^(0)+(2*a^(-11)+6*a^(-9)+2*a^(-7)-3*a^(-5)-a^(-3))*z^(1)+(-a^(-12)+a^(-10)+10*a^(-8)+11*a^(-6)+6*a^(-4)+3*a^(-2))*z^(2)+(-4*a^(-11)-7*a^(-9)+5*a^(-7)+15*a^(-5)+7*a^(-3))*z^(3)+(a^(-12)-3*a^(-10)-10*a^(-8)-7*a^(-6)-4*a^(-4)-3*a^(-2))*z^(4)+(3*a^(-11)-15*a^(-7)-21*a^(-5)-9*a^(-3))*z^(5)+(4*a^(-10)+2*a^(-8)-8*a^(-6)-5*a^(-4)+a^(-2))*z^(6)+(4*a^(-9)+7*a^(-7)+6*a^(-5)+3*a^(-3))*z^(7)+(3*a^(-8)+6*a^(-6)+3*a^(-4))*z^(8)+(a^(-7)+a^(-5))*z^(9),(v^2-v^4+4*v^6-4*v^8+v^10)+(2*v^2-3*v^4+7*v^6-3*v^8)*z^2+(v^2-3*v^4+3*v^6)*z^4-v^4*z^6
10_79,[[6;2;7;1];[8;4;9;3];[12;6;13;5];[18;13;19;14];[16;9;17;10];[10;17;11;18];[20;15;1;16];[14;19;15;20];[2;8;3;7];[4;12;5;11]],1-3*t+7*t^2-12*t^3+15*t^4-12*t^5+7*t^6-3*t^7+t^8,-t^(-5)+ 2*t^(-4)-5*t^(-3)+ 8*t^(-2)-9*t^(-1)+ 11-9*t+ 8*t^2-5*t^3+ 2*t^4-t^5,1+5*z^2+9*z^4+5*z^6+z^8,(5*a^(-2)+11+5*a^2)*z^(0)+(2*a^(-5)-2*a^(-3)-11*a^(-1)-11*a-2*a^3+2*a^5)*z^(1)+(a^(-4)-13*a^(-2)-28-13*a^2+a^4)*z^(2)+(-3*a^(-5)+4*a^(-3)+22*a^(-1)+22*a+4*a^3-3*a^5)*z^(3)+(-4*a^(-4)+12*a^(-2)+32+12*a^2-4*a^4)*z^(4)+(a^(-5)-6*a^(-3)-15*a^(-1)-15*a-6*a^3+a^5)*z^(5)+(2*a^(-4)-7*a^(-2)-18-7*a^2+2*a^4)*z^(6)+(3*a^(-3)+4*a^(-1)+4*a+3*a^3)*z^(7)+(3*a^(-2)+6+3*a^2)*z^(8)+(a^(-1)+a)*z^(9),(-5*v^(-2)+11-5*v^2)+(-9*v^(-2)+23-9*v^2)*z^2+(-5*v^(-2)+19-5*v^2)*z^4+(-v^(-2)+7-v^2)*z^6+z^8
