name,kauffman
12a_21,a**14*z**6 - a**14*z**4 + 5*a**13*z**7 - 9*a**13*z**5 + 3*a**13*z**3 + 10*a**12*z**8 - 21*a**12*z**6 + 11*a**12*z**4 - a**12*z**2 + 10*a**11*z**9 - 14*a**11*z**7 - 4*a**11*z**5 + 9*a**11*z**3 - 3*a**11*z + 5*a**10*z**10 + 10*a**10*z**8 - 41*a**10*z**6 + 33*a**10*z**4 - 9*a**10*z**2 + a**10 + a**9*z**11 + 18*a**9*z**9 - 34*a**9*z**7 + 8*a**9*z**5 + 13*a**9*z**3 - 5*a**9*z + 8*a**8*z**10 + 5*a**8*z**8 - 40*a**8*z**6 + 43*a**8*z**4 - 16*a**8*z**2 + 2*a**8 + a**7*z**11 + 13*a**7*z**9 - 20*a**7*z**7 + 13*a**7*z**3 - 5*a**7*z + 3*a**6*z**10 + 10*a**6*z**8 - 31*a**6*z**6 + 30*a**6*z**4 - 13*a**6*z**2 + 2*a**6 + 5*a**5*z**9 - 2*a**5*z**7 - 10*a**5*z**5 + 11*a**5*z**3 - 4*a**5*z + 5*a**4*z**8 - 9*a**4*z**6 + 5*a**4*z**4 - 2*a**4*z**2 + a**4 + 3*a**3*z**7 - 7*a**3*z**5 + 5*a**3*z**3 - a**3*z + a**2*z**6 - 3*a**2*z**4 + 3*a**2*z**2 - a**2
12a_22,a**4*z**4 + 4*a**3*z**5 - a**3*z**3 + 9*a**2*z**6 - 8*a**2*z**4 + 3*a**2*z**2 - a**2 + 13*a*z**7 - 17*a*z**5 + 7*a*z**3 - a*z + 13*z**8 - 17*z**6 + 4*z**2 - 1 + 10*z**9/a - 12*z**7/a - 6*z**5/a + 3*z**3/a + z/a + 5*z**10/a**2 + 3*z**8/a**2 - 34*z**6/a**2 + 30*z**4/a**2 - 8*z**2/a**2 + z**11/a**3 + 15*z**9/a**3 - 59*z**7/a**3 + 68*z**5/a**3 - 35*z**3/a**3 + 8*z/a**3 + 8*z**10/a**4 - 20*z**8/a**4 - 5*z**6/a**4 + 35*z**4/a**4 - 20*z**2/a**4 + 3/a**4 + z**11/a**5 + 8*z**9/a**5 - 49*z**7/a**5 + 78*z**5/a**5 - 47*z**3/a**5 + 10*z/a**5 + 3*z**10/a**6 - 9*z**8/a**6 - 2*z**6/a**6 + 22*z**4/a**6 - 16*z**2/a**6 + 3/a**6 + 3*z**9/a**7 - 15*z**7/a**7 + 25*z**5/a**7 - 17*z**3/a**7 + 4*z/a**7 + z**8/a**8 - 5*z**6/a**8 + 8*z**4/a**8 - 5*z**2/a**8 + a**(-8)
12a_23,a**6*z**6 - 2*a**6*z**4 + 4*a**5*z**7 - 9*a**5*z**5 + 4*a**5*z**3 + 8*a**4*z**8 - 20*a**4*z**6 + 17*a**4*z**4 - 7*a**4*z**2 + a**4 + 9*a**3*z**9 - 19*a**3*z**7 + 14*a**3*z**5 - 6*a**3*z**3 + 3*a**3*z + 5*a**2*z**10 + 5*a**2*z**8 - 37*a**2*z**6 + 48*a**2*z**4 - 22*a**2*z**2 + 2*a**2 + a*z**11 + 19*a*z**9 - 55*a*z**7 + 65*a*z**5 - 37*a*z**3 + 9*a*z + 9*z**10 - 4*z**8 - 26*z**6 + 43*z**4 - 24*z**2 + 3 + z**11/a + 16*z**9/a - 43*z**7/a + 53*z**5/a - 38*z**3/a + 11*z/a + 4*z**10/a**2 + 4*z**8/a**2 - 19*z**6/a**2 + 18*z**4/a**2 - 9*z**2/a**2 + a**(-2) + 6*z**9/a**3 - 8*z**7/a**3 + 4*z**5/a**3 - 6*z**3/a**3 + 4*z/a**3 + 5*z**8/a**4 - 8*z**6/a**4 + z**4/a**4 + 3*z**2/a**4 - 1/a**4 + 3*z**7/a**5 - 7*z**5/a**5 + 5*z**3/a**5 - z/a**5 + z**6/a**6 - 3*z**4/a**6 + 3*z**2/a**6 - 1/a**6
12a_24,a**12*z**4 + 4*a**11*z**5 - a**11*z**3 + 9*a**10*z**6 - 7*a**10*z**4 + 2*a**10*z**2 + 14*a**9*z**7 - 19*a**9*z**5 + 10*a**9*z**3 - 2*a**9*z + 15*a**8*z**8 - 23*a**8*z**6 + 10*a**8*z**4 - 4*a**8*z**2 + a**8 + 11*a**7*z**9 - 10*a**7*z**7 - 17*a**7*z**5 + 15*a**7*z**3 - 4*a**7*z + 5*a**6*z**10 + 10*a**6*z**8 - 56*a**6*z**6 + 54*a**6*z**4 - 22*a**6*z**2 + 4*a**6 + a**5*z**11 + 17*a**5*z**9 - 57*a**5*z**7 + 47*a**5*z**5 - 11*a**5*z**3 + 8*a**4*z**10 - 13*a**4*z**8 - 28*a**4*z**6 + 59*a**4*z**4 - 31*a**4*z**2 + 6*a**4 + a**3*z**11 + 9*a**3*z**9 - 47*a**3*z**7 + 63*a**3*z**5 - 28*a**3*z**3 + 4*a**3*z + 3*a**2*z**10 - 7*a**2*z**8 - 9*a**2*z**6 + 32*a**2*z**4 - 22*a**2*z**2 + 4*a**2 + 3*a*z**9 - 14*a*z**7 + 22*a*z**5 - 13*a*z**3 + 2*a*z + z**8 - 5*z**6 + 9*z**4 - 7*z**2 + 2
12a_25,a**6*z**6 - a**6*z**4 + 5*a**5*z**7 - 9*a**5*z**5 + 2*a**5*z**3 + 10*a**4*z**8 - 22*a**4*z**6 + 11*a**4*z**4 - a**4*z**2 + 10*a**3*z**9 - 17*a**3*z**7 + 2*a**3*z**5 + 3*a**3*z**3 + 5*a**2*z**10 + 7*a**2*z**8 - 37*a**2*z**6 + 32*a**2*z**4 - 6*a**2*z**2 - a**2 + a*z**11 + 17*a*z**9 - 41*a*z**7 + 31*a*z**5 - 6*a*z**3 + 8*z**10 - 3*z**8 - 19*z**6 + 24*z**4 - 6*z**2 - 1 + z**11/a + 11*z**9/a - 22*z**7/a + 16*z**5/a - 4*z**3/a + 3*z**10/a**2 + 4*z**8/a**2 - 11*z**6/a**2 + 3*z**4/a**2 + 3*z**2/a**2 - 2/a**2 + 4*z**9/a**3 - 12*z**5/a**3 + 10*z**3/a**3 - 2*z/a**3 + 4*z**8/a**4 - 5*z**6/a**4 - 4*z**4/a**4 + 7*z**2/a**4 - 2/a**4 + 3*z**7/a**5 - 8*z**5/a**5 + 7*z**3/a**5 - 2*z/a**5 + z**6/a**6 - 3*z**4/a**6 + 3*z**2/a**6 - 1/a**6
12a_26,z**7/a - 3*z**5/a + z**3/a + 4*z**8/a**2 - 15*z**6/a**2 + 14*z**4/a**2 - 3*z**2/a**2 + 6*z**9/a**3 - 22*z**7/a**3 + 22*z**5/a**3 - 7*z**3/a**3 + z/a**3 + 4*z**10/a**4 - 6*z**8/a**4 - 17*z**6/a**4 + 34*z**4/a**4 - 19*z**2/a**4 + 4/a**4 + z**11/a**5 + 10*z**9/a**5 - 44*z**7/a**5 + 55*z**5/a**5 - 26*z**3/a**5 + 3*z/a**5 + 7*z**10/a**6 - 12*z**8/a**6 - 11*z**6/a**6 + 37*z**4/a**6 - 28*z**2/a**6 + 6/a**6 + z**11/a**7 + 9*z**9/a**7 - 29*z**7/a**7 + 35*z**5/a**7 - 20*z**3/a**7 + 4*z/a**7 + 3*z**10/a**8 + 4*z**8/a**8 - 20*z**6/a**8 + 28*z**4/a**8 - 19*z**2/a**8 + 5/a**8 + 5*z**9/a**9 - 3*z**7/a**9 - 3*z**5/a**9 + 3*z**3/a**9 + 6*z**8/a**10 - 8*z**6/a**10 + 6*z**4/a**10 - 5*z**2/a**10 + 2/a**10 + 5*z**7/a**11 - 7*z**5/a**11 + 3*z**3/a**11 - z/a**11 + 3*z**6/a**12 - 5*z**4/a**12 + 2*z**2/a**12 + z**5/a**13 - 2*z**3/a**13 + z/a**13
12a_27,a*z**5 + 5*z**6 - 4*z**4 + 11*z**7/a - 14*z**5/a + 3*z**3/a + 14*z**8/a**2 - 19*z**6/a**2 + 5*z**4/a**2 + z**2/a**2 - 1/a**2 + 11*z**9/a**3 - 7*z**7/a**3 - 11*z**5/a**3 + 7*z**3/a**3 + 5*z**10/a**4 + 13*z**8/a**4 - 43*z**6/a**4 + 33*z**4/a**4 - 8*z**2/a**4 + a**(-4) + z**11/a**5 + 18*z**9/a**5 - 41*z**7/a**5 + 27*z**5/a**5 - 5*z**3/a**5 + 8*z**10/a**6 - 3*z**8/a**6 - 31*z**6/a**6 + 42*z**4/a**6 - 18*z**2/a**6 + 2/a**6 + z**11/a**7 + 11*z**9/a**7 - 34*z**7/a**7 + 31*z**5/a**7 - 11*z**3/a**7 + z/a**7 + 3*z**10/a**8 + z**8/a**8 - 23*z**6/a**8 + 31*z**4/a**8 - 15*z**2/a**8 + 2/a**8 + 4*z**9/a**9 - 10*z**7/a**9 + 4*z**5/a**9 + 3*z**3/a**9 - z/a**9 + 3*z**8/a**10 - 11*z**6/a**10 + 13*z**4/a**10 - 6*z**2/a**10 + a**(-10) + z**7/a**11 - 4*z**5/a**11 + 5*z**3/a**11 - 2*z/a**11
12a_28,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 9*a**9*z**5 + 6*a**9*z**3 - a**9*z + 7*a**8*z**8 - 14*a**8*z**6 + 7*a**8*z**4 - a**8*z**2 + 7*a**7*z**9 - 8*a**7*z**7 - 6*a**7*z**5 + 8*a**7*z**3 - 3*a**7*z + 4*a**6*z**10 + 5*a**6*z**8 - 21*a**6*z**6 + 13*a**6*z**4 - 2*a**6*z**2 + a**5*z**11 + 12*a**5*z**9 - 22*a**5*z**7 + 8*a**5*z**5 + 4*a**5*z**3 - 3*a**5*z + 7*a**4*z**10 - 3*a**4*z**8 - 7*a**4*z**6 + a**4*z**4 + 5*a**4*z**2 - a**4 + a**3*z**11 + 9*a**3*z**9 - 13*a**3*z**7 + 8*a**3*z**3 - 3*a**3*z + 3*a**2*z**10 + 3*a**2*z**8 - 7*a**2*z**6 - 4*a**2*z**4 + 9*a**2*z**2 - 3*a**2 + 4*a*z**9 - 13*a*z**5 + 13*a*z**3 - 4*a*z + 4*z**8 - 5*z**6 - 4*z**4 + 7*z**2 - 2 + 3*z**7/a - 8*z**5/a + 7*z**3/a - 2*z/a + z**6/a**2 - 3*z**4/a**2 + 3*z**2/a**2 - 1/a**2
12a_29,a**2*z**6 - 2*a**2*z**4 + a**2*z**2 + 4*a*z**7 - 7*a*z**5 + 4*a*z**3 - a*z + 9*z**8 - 19*z**6 + 18*z**4 - 12*z**2 + 4 + 10*z**9/a - 13*z**7/a - z**5/a + 5*z**3/a - 2*z/a + 5*z**10/a**2 + 17*z**8/a**2 - 65*z**6/a**2 + 74*z**4/a**2 - 42*z**2/a**2 + 9/a**2 + z**11/a**3 + 23*z**9/a**3 - 43*z**7/a**3 + 12*z**5/a**3 + 12*z**3/a**3 - 5*z/a**3 + 9*z**10/a**4 + 17*z**8/a**4 - 84*z**6/a**4 + 98*z**4/a**4 - 50*z**2/a**4 + 10/a**4 + z**11/a**5 + 20*z**9/a**5 - 32*z**7/a**5 - 4*z**5/a**5 + 26*z**3/a**5 - 9*z/a**5 + 4*z**10/a**6 + 16*z**8/a**6 - 53*z**6/a**6 + 55*z**4/a**6 - 26*z**2/a**6 + 5/a**6 + 7*z**9/a**7 - 2*z**7/a**7 - 19*z**5/a**7 + 22*z**3/a**7 - 7*z/a**7 + 7*z**8/a**8 - 13*z**6/a**8 + 9*z**4/a**8 - 4*z**2/a**8 + a**(-8) + 4*z**7/a**9 - 9*z**5/a**9 + 7*z**3/a**9 - 2*z/a**9 + z**6/a**10 - 2*z**4/a**10 + z**2/a**10
12a_30,a**5*z**5 - a**5*z**3 + 4*a**4*z**6 - 4*a**4*z**4 + a**4*z**2 + 9*a**3*z**7 - 12*a**3*z**5 + 7*a**3*z**3 - 2*a**3*z + 13*a**2*z**8 - 21*a**2*z**6 + 17*a**2*z**4 - 9*a**2*z**2 + 2*a**2 + 11*a*z**9 - 9*a*z**7 - 9*a*z**5 + 13*a*z**3 - 4*a*z + 5*z**10 + 15*z**8 - 56*z**6 + 63*z**4 - 35*z**2 + 8 + z**11/a + 19*z**9/a - 42*z**7/a + 23*z**5/a - 2*z/a + 8*z**10/a**2 + 2*z**8/a**2 - 51*z**6/a**2 + 74*z**4/a**2 - 46*z**2/a**2 + 10/a**2 + z**11/a**3 + 12*z**9/a**3 - 34*z**7/a**3 + 24*z**5/a**3 - 3*z**3/a**3 - z/a**3 + 3*z**10/a**4 + 3*z**8/a**4 - 31*z**6/a**4 + 46*z**4/a**4 - 29*z**2/a**4 + 7/a**4 + 4*z**9/a**5 - 9*z**7/a**5 + z**5/a**5 + 7*z**3/a**5 - 3*z/a**5 + 3*z**8/a**6 - 11*z**6/a**6 + 14*z**4/a**6 - 8*z**2/a**6 + 2/a**6 + z**7/a**7 - 4*z**5/a**7 + 5*z**3/a**7 - 2*z/a**7
12a_31,a**10*z**6 - 3*a**10*z**4 + a**10*z**2 + 3*a**9*z**7 - 9*a**9*z**5 + 5*a**9*z**3 - a**9*z + 5*a**8*z**8 - 15*a**8*z**6 + 12*a**8*z**4 - 5*a**8*z**2 + a**8 + 6*a**7*z**9 - 19*a**7*z**7 + 21*a**7*z**5 - 9*a**7*z**3 + a**7*z + 4*a**6*z**10 - 7*a**6*z**8 - 5*a**6*z**6 + 23*a**6*z**4 - 14*a**6*z**2 + 3*a**6 + a**5*z**11 + 9*a**5*z**9 - 41*a**5*z**7 + 68*a**5*z**5 - 39*a**5*z**3 + 7*a**5*z + 7*a**4*z**10 - 18*a**4*z**8 + 18*a**4*z**6 + 4*a**4*z**4 - 10*a**4*z**2 + 3*a**4 + a**3*z**11 + 7*a**3*z**9 - 26*a**3*z**7 + 42*a**3*z**5 - 31*a**3*z**3 + 7*a**3*z + 3*a**2*z**10 - 2*a**2*z**8 - 5*a**2*z**4 + a**2*z**2 + 4*a*z**9 - 4*a*z**7 - 4*a*z**5 + a*z + 4*z**8 - 6*z**6 - 4*z**4 + 6*z**2 - 1 + 3*z**7/a - 8*z**5/a + 6*z**3/a - z/a + z**6/a**2 - 3*z**4/a**2 + 3*z**2/a**2 - 1/a**2
12a_32,a**3*z**7 - 3*a**3*z**5 + 2*a**3*z**3 + 4*a**2*z**8 - 14*a**2*z**6 + 13*a**2*z**4 - 4*a**2*z**2 + 6*a*z**9 - 20*a*z**7 + 17*a*z**5 - 5*a*z**3 + a*z + 4*z**10 - 5*z**8 - 17*z**6 + 26*z**4 - 10*z**2 + 1 + z**11/a + 10*z**9/a - 41*z**7/a + 45*z**5/a - 19*z**3/a + 3*z/a + 7*z**10/a**2 - 13*z**8/a**2 - 3*z**6/a**2 + 14*z**4/a**2 - 4*z**2/a**2 - 1/a**2 + z**11/a**3 + 8*z**9/a**3 - 25*z**7/a**3 + 27*z**5/a**3 - 12*z**3/a**3 + 2*z/a**3 + 3*z**10/a**4 - 2*z**6/a**4 - 5*z**4/a**4 + 9*z**2/a**4 - 3/a**4 + 4*z**9/a**5 - z**7/a**5 - 3*z**5/a**5 + z**3/a**5 + 4*z**8/a**6 + z**6/a**6 - 12*z**4/a**6 + 11*z**2/a**6 - 3/a**6 + 4*z**7/a**7 - 4*z**5/a**7 - z**3/a**7 + z/a**7 + 3*z**6/a**8 - 6*z**4/a**8 + 4*z**2/a**8 - 1/a**8 + z**5/a**9 - 2*z**3/a**9 + z/a**9
12a_33,a**5*z**5 - a**5*z**3 + 4*a**4*z**6 - 4*a**4*z**4 + a**4*z**2 + 9*a**3*z**7 - 12*a**3*z**5 + 7*a**3*z**3 - 2*a**3*z + 13*a**2*z**8 - 21*a**2*z**6 + 17*a**2*z**4 - 9*a**2*z**2 + 2*a**2 + 11*a*z**9 - 9*a*z**7 - 9*a*z**5 + 13*a*z**3 - 4*a*z + 5*z**10 + 15*z**8 - 56*z**6 + 63*z**4 - 35*z**2 + 8 + z**11/a + 19*z**9/a - 42*z**7/a + 23*z**5/a - 2*z/a + 8*z**10/a**2 + 2*z**8/a**2 - 51*z**6/a**2 + 74*z**4/a**2 - 46*z**2/a**2 + 10/a**2 + z**11/a**3 + 12*z**9/a**3 - 34*z**7/a**3 + 24*z**5/a**3 - 3*z**3/a**3 - z/a**3 + 3*z**10/a**4 + 3*z**8/a**4 - 31*z**6/a**4 + 46*z**4/a**4 - 29*z**2/a**4 + 7/a**4 + 4*z**9/a**5 - 9*z**7/a**5 + z**5/a**5 + 7*z**3/a**5 - 3*z/a**5 + 3*z**8/a**6 - 11*z**6/a**6 + 14*z**4/a**6 - 8*z**2/a**6 + 2/a**6 + z**7/a**7 - 4*z**5/a**7 + 5*z**3/a**7 - 2*z/a**7
12a_34,a**16*z**4 + 4*a**15*z**5 - 3*a**15*z**3 + 7*a**14*z**6 - 7*a**14*z**4 + a**14*z**2 + 8*a**13*z**7 - 7*a**13*z**5 - 3*a**13*z**3 + 2*a**13*z + 8*a**12*z**8 - 10*a**12*z**6 - a**12*z**4 + 3*a**12*z**2 + 7*a**11*z**9 - 14*a**11*z**7 + 9*a**11*z**5 - 4*a**11*z**3 + a**11*z + 4*a**10*z**10 - 5*a**10*z**8 - 9*a**10*z**6 + 14*a**10*z**4 - 7*a**10*z**2 + 2*a**10 + a**9*z**11 + 7*a**9*z**9 - 35*a**9*z**7 + 42*a**9*z**5 - 17*a**9*z**3 + 2*a**9*z + 6*a**8*z**10 - 20*a**8*z**8 + 10*a**8*z**6 + 16*a**8*z**4 - 16*a**8*z**2 + 4*a**8 + a**7*z**11 + 2*a**7*z**9 - 23*a**7*z**7 + 37*a**7*z**5 - 21*a**7*z**3 + 4*a**7*z + 2*a**6*z**10 - 6*a**6*z**8 - 4*a**6*z**6 + 21*a**6*z**4 - 17*a**6*z**2 + 4*a**6 + 2*a**5*z**9 - 10*a**5*z**7 + 15*a**5*z**5 - 8*a**5*z**3 + a**5*z + a**4*z**8 - 6*a**4*z**6 + 12*a**4*z**4 - 10*a**4*z**2 + 3*a**4
12a_35,a**14*z**6 - 2*a**14*z**4 + 4*a**13*z**7 - 10*a**13*z**5 + 6*a**13*z**3 + 7*a**12*z**8 - 17*a**12*z**6 + 13*a**12*z**4 - 3*a**12*z**2 + 7*a**11*z**9 - 11*a**11*z**7 + 8*a**11*z**3 - 3*a**11*z + 4*a**10*z**10 + 4*a**10*z**8 - 22*a**10*z**6 + 23*a**10*z**4 - 10*a**10*z**2 + a**10 + a**9*z**11 + 12*a**9*z**9 - 23*a**9*z**7 + 11*a**9*z**5 + 2*a**9*z**3 - 2*a**9*z + 7*a**8*z**10 - a**8*z**8 - 15*a**8*z**6 + 15*a**8*z**4 - 7*a**8*z**2 + a**8 + a**7*z**11 + 10*a**7*z**9 - 14*a**7*z**7 + 3*a**7*z**3 + 3*a**6*z**10 + 7*a**6*z**8 - 21*a**6*z**6 + 14*a**6*z**4 - 3*a**6*z**2 + 5*a**5*z**9 - 3*a**5*z**7 - 8*a**5*z**5 + 8*a**5*z**3 - 2*a**5*z + 5*a**4*z**8 - 9*a**4*z**6 + 4*a**4*z**4 + 3*a**3*z**7 - 7*a**3*z**5 + 5*a**3*z**3 - a**3*z + a**2*z**6 - 3*a**2*z**4 + 3*a**2*z**2 - a**2
12a_36,a**16*z**4 + 4*a**15*z**5 - a**15*z**3 + 9*a**14*z**6 - 6*a**14*z**4 + a**14*z**2 + 15*a**13*z**7 - 21*a**13*z**5 + 11*a**13*z**3 - 2*a**13*z + 17*a**12*z**8 - 30*a**12*z**6 + 17*a**12*z**4 - 5*a**12*z**2 + a**12 + 12*a**11*z**9 - 12*a**11*z**7 - 21*a**11*z**5 + 26*a**11*z**3 - 8*a**11*z + 5*a**10*z**10 + 11*a**10*z**8 - 60*a**10*z**6 + 61*a**10*z**4 - 27*a**10*z**2 + 5*a**10 + a**9*z**11 + 15*a**9*z**9 - 45*a**9*z**7 + 22*a**9*z**5 + 11*a**9*z**3 - 6*a**9*z + 7*a**8*z**10 - 10*a**8*z**8 - 29*a**8*z**6 + 61*a**8*z**4 - 38*a**8*z**2 + 8*a**8 + a**7*z**11 + 5*a**7*z**9 - 27*a**7*z**7 + 31*a**7*z**5 - 9*a**7*z**3 + 2*a**6*z**10 - 3*a**6*z**8 - 14*a**6*z**6 + 37*a**6*z**4 - 29*a**6*z**2 + 7*a**6 + 2*a**5*z**9 - 9*a**5*z**7 + 13*a**5*z**5 - 6*a**5*z**3 + a**4*z**8 - 6*a**4*z**6 + 13*a**4*z**4 - 12*a**4*z**2 + 4*a**4
12a_37,a**14*z**6 - 2*a**14*z**4 + 4*a**13*z**7 - 10*a**13*z**5 + 4*a**13*z**3 + 7*a**12*z**8 - 19*a**12*z**6 + 12*a**12*z**4 - 2*a**12*z**2 + 7*a**11*z**9 - 18*a**11*z**7 + 13*a**11*z**5 - 3*a**11*z**3 + 4*a**10*z**10 - 5*a**10*z**8 - 4*a**10*z**6 + 8*a**10*z**4 - 2*a**10*z**2 + a**9*z**11 + 7*a**9*z**9 - 26*a**9*z**7 + 37*a**9*z**5 - 20*a**9*z**3 + 4*a**9*z + 6*a**8*z**10 - 17*a**8*z**8 + 29*a**8*z**6 - 23*a**8*z**4 + 10*a**8*z**2 - 2*a**8 + a**7*z**11 + 2*a**7*z**9 - 6*a**7*z**7 + 14*a**7*z**5 - 14*a**7*z**3 + 4*a**7*z + 2*a**6*z**10 - 3*a**6*z**8 + 11*a**6*z**6 - 22*a**6*z**4 + 16*a**6*z**2 - 4*a**6 + 2*a**5*z**9 - 6*a**5*z**5 + 4*a**5*z**3 - a**5*z + 2*a**4*z**8 - a**4*z**6 - 9*a**4*z**4 + 11*a**4*z**2 - 3*a**4 + 2*a**3*z**7 - 6*a**3*z**5 + 5*a**3*z**3 - a**3*z + a**2*z**6 - 4*a**2*z**4 + 5*a**2*z**2 - 2*a**2
12a_38,a**12*z**8 - 5*a**12*z**6 + 6*a**12*z**4 - a**12*z**2 + 3*a**11*z**9 - 17*a**11*z**7 + 28*a**11*z**5 - 14*a**11*z**3 + a**11*z + 3*a**10*z**10 - 16*a**10*z**8 + 25*a**10*z**6 - 14*a**10*z**4 + 3*a**10*z**2 + a**9*z**11 - 20*a**9*z**7 + 42*a**9*z**5 - 28*a**9*z**3 + 5*a**9*z + 5*a**8*z**10 - 26*a**8*z**8 + 45*a**8*z**6 - 36*a**8*z**4 + 12*a**8*z**2 - a**8 + a**7*z**11 - a**7*z**9 - 9*a**7*z**7 + 19*a**7*z**5 - 16*a**7*z**3 + 4*a**7*z + 2*a**6*z**10 - 7*a**6*z**8 + 11*a**6*z**6 - 13*a**6*z**4 + 7*a**6*z**2 - a**6 + 2*a**5*z**9 - 4*a**5*z**7 + 3*a**5*z**5 - a**5*z**3 + 2*a**4*z**8 - 2*a**4*z**6 + 2*a**4*z**4 - 2*a**4*z**2 + a**4 + 2*a**3*z**7 - 2*a**3*z**3 + a**3*z + 2*a**2*z**6 - 3*a**2*z**2 + a**2 + 2*a*z**5 - 3*a*z**3 + a*z + z**4 - 2*z**2 + 1
12a_39,a**3*z**7 - 3*a**3*z**5 + 3*a**3*z**3 - a**3*z + 4*a**2*z**8 - 13*a**2*z**6 + 14*a**2*z**4 - 6*a**2*z**2 + a**2 + 6*a*z**9 - 15*a*z**7 + 7*a*z**5 + 3*a*z**3 - 2*a*z + 4*z**10 + 4*z**8 - 41*z**6 + 50*z**4 - 23*z**2 + 4 + z**11/a + 17*z**9/a - 52*z**7/a + 41*z**5/a - 10*z**3/a - z/a + 9*z**10/a**2 - 54*z**6/a**2 + 72*z**4/a**2 - 36*z**2/a**2 + 6/a**2 + z**11/a**3 + 20*z**9/a**3 - 53*z**7/a**3 + 43*z**5/a**3 - 10*z**3/a**3 - z/a**3 + 5*z**10/a**4 + 9*z**8/a**4 - 44*z**6/a**4 + 57*z**4/a**4 - 31*z**2/a**4 + 7/a**4 + 9*z**9/a**5 - 11*z**7/a**5 + 3*z**5/a**5 + 7*z**3/a**5 - 4*z/a**5 + 9*z**8/a**6 - 15*z**6/a**6 + 17*z**4/a**6 - 11*z**2/a**6 + 3/a**6 + 6*z**7/a**7 - 8*z**5/a**7 + 5*z**3/a**7 - 2*z/a**7 + 3*z**6/a**8 - 4*z**4/a**8 + z**2/a**8 + z**5/a**9 - 2*z**3/a**9 + z/a**9
12a_40,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 9*a**9*z**5 + 7*a**9*z**3 - 2*a**9*z + 7*a**8*z**8 - 13*a**8*z**6 + 8*a**8*z**4 - 3*a**8*z**2 + a**8 + 7*a**7*z**9 - 3*a**7*z**7 - 17*a**7*z**5 + 20*a**7*z**3 - 7*a**7*z + 4*a**6*z**10 + 14*a**6*z**8 - 47*a**6*z**6 + 46*a**6*z**4 - 21*a**6*z**2 + 5*a**6 + a**5*z**11 + 19*a**5*z**9 - 34*a**5*z**7 + 7*a**5*z**5 + 15*a**5*z**3 - 7*a**5*z + 9*a**4*z**10 + 10*a**4*z**8 - 61*a**4*z**6 + 70*a**4*z**4 - 35*a**4*z**2 + 8*a**4 + a**3*z**11 + 21*a**3*z**9 - 43*a**3*z**7 + 23*a**3*z**5 + a**3*z**3 - 3*a**3*z + 5*a**2*z**10 + 11*a**2*z**8 - 45*a**2*z**6 + 48*a**2*z**4 - 25*a**2*z**2 + 5*a**2 + 9*a*z**9 - 12*a*z**7 + 4*a*z**3 - 2*a*z + 8*z**8 - 16*z**6 + 12*z**4 - 6*z**2 + 2 + 4*z**7/a - 8*z**5/a + 5*z**3/a - z/a + z**6/a**2 - 2*z**4/a**2 + z**2/a**2
12a_41,z**7/a - 4*z**5/a + 5*z**3/a - 2*z/a + 3*z**8/a**2 - 11*z**6/a**2 + 14*z**4/a**2 - 8*z**2/a**2 + 2/a**2 + 4*z**9/a**3 - 9*z**7/a**3 + 10*z**3/a**3 - 5*z/a**3 + 3*z**10/a**4 + 2*z**8/a**4 - 26*z**6/a**4 + 36*z**4/a**4 - 21*z**2/a**4 + 6/a**4 + z**11/a**5 + 11*z**9/a**5 - 30*z**7/a**5 + 17*z**5/a**5 + 5*z**3/a**5 - 6*z/a**5 + 8*z**10/a**6 - 3*z**8/a**6 - 26*z**6/a**6 + 28*z**4/a**6 - 11*z**2/a**6 + 2/a**6 + z**11/a**7 + 17*z**9/a**7 - 35*z**7/a**7 + 16*z**5/a**7 + z**3/a**7 - 2*z/a**7 + 5*z**10/a**8 + 10*z**8/a**8 - 32*z**6/a**8 + 20*z**4/a**8 - 2*z**2/a**8 - 1/a**8 + 10*z**9/a**9 - 6*z**7/a**9 - 11*z**5/a**9 + 11*z**3/a**9 - 2*z/a**9 + 12*z**8/a**10 - 17*z**6/a**10 + 10*z**4/a**10 - 3*z**2/a**10 + 9*z**7/a**11 - 13*z**5/a**11 + 9*z**3/a**11 - 3*z/a**11 + 4*z**6/a**12 - 4*z**4/a**12 + z**2/a**12 + z**5/a**13 - z**3/a**13
